id,user_id,task_id,model_type,version,parameters,performance,status,trained_at,created_at,updated_at
3899,15,3899,learning_path,v4.4,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0047, ""epochs"": 145, ""batch_size"": 16, ""coefficient_focus"": ""創造力"", ""level_range"": ""14-20"", ""features"": 28, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1591, ""validation_loss"": 0.1068}",ready,2025-04-25T19:00:00Z,2025-04-25T00:00:00Z,2025-04-25T00:00:00Z
3900,15,3900,efficiency_optimization,v5.0,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.004, ""epochs"": 59, ""batch_size"": 32, ""coefficient_focus"": ""創造力"", ""level_range"": ""15-20"", ""features"": 36, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.29, ""validation_loss"": 0.2065}",ready,2025-04-28T05:00:00Z,2025-04-28T00:00:00Z,2025-04-28T00:00:00Z
3901,16,3901,performance_forecast,v1.1,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0094, ""epochs"": 106, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""1-6"", ""features"": 19, ""hidden_layers"": 4}","{""accuracy"": 0.7257, ""precision"": 0.7022, ""recall"": 0.7317, ""f1_score"": 0.7413, ""training_loss"": 0.1122, ""validation_loss"": 0.2047}",training,2025-03-04T23:00:00Z,2025-03-04T00:00:00Z,2025-03-04T00:00:00Z
3902,16,3902,performance_forecast,v1.2,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0068, ""epochs"": 138, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""1-7"", ""features"": 47, ""hidden_layers"": 2}","{""accuracy"": 0.7764, ""precision"": 0.7699, ""recall"": 0.7364, ""f1_score"": 0.759, ""training_loss"": 0.0883, ""validation_loss"": 0.25}",training,2025-03-07T18:00:00Z,2025-03-07T00:00:00Z,2025-03-07T00:00:00Z
3903,16,3903,efficiency_optimization,v1.3,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.004, ""epochs"": 50, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""1-8"", ""features"": 49, ""hidden_layers"": 5}","{""accuracy"": 0.7406, ""precision"": 0.7841, ""recall"": 0.7575, ""f1_score"": 0.77, ""training_loss"": 0.1039, ""validation_loss"": 0.1709}",training,2025-03-10T03:00:00Z,2025-03-10T00:00:00Z,2025-03-10T00:00:00Z
3904,16,3904,learning_path,v1.4,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0062, ""epochs"": 115, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""1-9"", ""features"": 38, ""hidden_layers"": 2}","{""accuracy"": 0.8245, ""precision"": 0.808, ""recall"": 0.7899, ""f1_score"": 0.7932, ""training_loss"": 0.1764, ""validation_loss"": 0.224}",training,2025-03-13T14:00:00Z,2025-03-13T00:00:00Z,2025-03-13T00:00:00Z
3905,16,3905,performance_forecast,v2.0,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0094, ""epochs"": 67, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""1-10"", ""features"": 10, ""hidden_layers"": 5}","{""accuracy"": 0.7728, ""precision"": 0.8036, ""recall"": 0.7798, ""f1_score"": 0.8085, ""training_loss"": 0.0826, ""validation_loss"": 0.1185}",ready,2025-03-16T12:00:00Z,2025-03-16T00:00:00Z,2025-03-16T00:00:00Z
3906,16,3906,learning_path,v2.1,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0036, ""epochs"": 69, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""1-11"", ""features"": 10, ""hidden_layers"": 2}","{""accuracy"": 0.8331, ""precision"": 0.8138, ""recall"": 0.8066, ""f1_score"": 0.8261, ""training_loss"": 0.1404, ""validation_loss"": 0.179}",ready,2025-03-19T17:00:00Z,2025-03-19T00:00:00Z,2025-03-19T00:00:00Z
3907,16,3907,skill_prediction,v2.2,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.006, ""epochs"": 186, ""batch_size"": 32, ""coefficient_focus"": ""理解度"", ""level_range"": ""2-12"", ""features"": 50, ""hidden_layers"": 3}","{""accuracy"": 0.8404, ""precision"": 0.8377, ""recall"": 0.8074, ""f1_score"": 0.862, ""training_loss"": 0.0905, ""validation_loss"": 0.194}",ready,2025-03-22T10:00:00Z,2025-03-22T00:00:00Z,2025-03-22T00:00:00Z
3908,16,3908,adaptive_training,v2.3,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0092, ""epochs"": 157, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""3-13"", ""features"": 15, ""hidden_layers"": 5}","{""accuracy"": 0.8349, ""precision"": 0.8569, ""recall"": 0.8519, ""f1_score"": 0.8703, ""training_loss"": 0.2348, ""validation_loss"": 0.1058}",ready,2025-03-25T07:00:00Z,2025-03-25T00:00:00Z,2025-03-25T00:00:00Z
3909,16,3909,learning_path,v2.4,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0066, ""epochs"": 104, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""4-14"", ""features"": 41, ""hidden_layers"": 2}","{""accuracy"": 0.9142, ""precision"": 0.8595, ""recall"": 0.8789, ""f1_score"": 0.8795, ""training_loss"": 0.0683, ""validation_loss"": 0.1682}",ready,2025-03-28T09:00:00Z,2025-03-28T00:00:00Z,2025-03-28T00:00:00Z
3910,16,3910,performance_forecast,v3.0,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0088, ""epochs"": 196, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""5-15"", ""features"": 16, ""hidden_layers"": 2}","{""accuracy"": 0.9224, ""precision"": 0.9059, ""recall"": 0.9185, ""f1_score"": 0.9006, ""training_loss"": 0.2909, ""validation_loss"": 0.2375}",ready,2025-03-31T03:00:00Z,2025-03-31T00:00:00Z,2025-03-31T00:00:00Z
3911,16,3911,performance_forecast,v3.1,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0078, ""epochs"": 180, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""6-16"", ""features"": 48, ""hidden_layers"": 4}","{""accuracy"": 0.9377, ""precision"": 0.9423, ""recall"": 0.8828, ""f1_score"": 0.9433, ""training_loss"": 0.2631, ""validation_loss"": 0.3027}",ready,2025-04-03T15:00:00Z,2025-04-03T00:00:00Z,2025-04-03T00:00:00Z
3912,16,3912,adaptive_training,v3.2,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0015, ""epochs"": 91, ""batch_size"": 32, ""coefficient_focus"": ""理解度"", ""level_range"": ""7-17"", ""features"": 42, ""hidden_layers"": 4}","{""accuracy"": 0.8991, ""precision"": 0.9382, ""recall"": 0.9114, ""f1_score"": 0.9615, ""training_loss"": 0.2794, ""validation_loss"": 0.1611}",ready,2025-04-06T09:00:00Z,2025-04-06T00:00:00Z,2025-04-06T00:00:00Z
3913,16,3913,learning_path,v3.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0075, ""epochs"": 104, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""8-18"", ""features"": 29, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.9311, ""training_loss"": 0.115, ""validation_loss"": 0.243}",ready,2025-04-09T04:00:00Z,2025-04-09T00:00:00Z,2025-04-09T00:00:00Z
3914,16,3914,skill_prediction,v3.4,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0073, ""epochs"": 106, ""batch_size"": 32, ""coefficient_focus"": ""理解度"", ""level_range"": ""9-19"", ""features"": 25, ""hidden_layers"": 3}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.9662, ""f1_score"": 0.9676, ""training_loss"": 0.1835, ""validation_loss"": 0.3378}",ready,2025-04-12T20:00:00Z,2025-04-12T00:00:00Z,2025-04-12T00:00:00Z
3915,16,3915,efficiency_optimization,v4.0,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0048, ""epochs"": 142, ""batch_size"": 64, ""coefficient_focus"": ""理解度"", ""level_range"": ""10-20"", ""features"": 38, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2748, ""validation_loss"": 0.0957}",ready,2025-04-15T22:00:00Z,2025-04-15T00:00:00Z,2025-04-15T00:00:00Z
3916,16,3916,efficiency_optimization,v4.1,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0019, ""epochs"": 109, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""11-20"", ""features"": 24, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0507, ""validation_loss"": 0.1417}",ready,2025-04-18T20:00:00Z,2025-04-18T00:00:00Z,2025-04-18T00:00:00Z
3917,16,3917,learning_path,v4.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0069, ""epochs"": 180, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""12-20"", ""features"": 38, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0974, ""validation_loss"": 0.2226}",ready,2025-04-21T10:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
3918,16,3918,skill_prediction,v4.3,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0016, ""epochs"": 186, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""13-20"", ""features"": 22, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1155, ""validation_loss"": 0.2315}",ready,2025-04-24T05:00:00Z,2025-04-24T00:00:00Z,2025-04-24T00:00:00Z
3919,16,3919,adaptive_training,v4.4,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0027, ""epochs"": 128, ""batch_size"": 32, ""coefficient_focus"": ""理解度"", ""level_range"": ""14-20"", ""features"": 10, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1935, ""validation_loss"": 0.3061}",ready,2025-04-27T18:00:00Z,2025-04-27T00:00:00Z,2025-04-27T00:00:00Z
3920,16,3920,skill_prediction,v5.0,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0074, ""epochs"": 192, ""batch_size"": 16, ""coefficient_focus"": ""理解度"", ""level_range"": ""15-20"", ""features"": 20, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2096, ""validation_loss"": 0.2601}",ready,2025-04-30T02:00:00Z,2025-04-30T00:00:00Z,2025-04-30T00:00:00Z
3921,17,3921,learning_path,v1.1,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0096, ""epochs"": 112, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-6"", ""features"": 32, ""hidden_layers"": 3}","{""accuracy"": 0.7484, ""precision"": 0.7434, ""recall"": 0.704, ""f1_score"": 0.7399, ""training_loss"": 0.2929, ""validation_loss"": 0.135}",training,2025-03-06T12:00:00Z,2025-03-06T00:00:00Z,2025-03-06T00:00:00Z
3922,17,3922,learning_path,v1.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0029, ""epochs"": 174, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-7"", ""features"": 38, ""hidden_layers"": 3}","{""accuracy"": 0.7809, ""precision"": 0.7601, ""recall"": 0.7366, ""f1_score"": 0.7541, ""training_loss"": 0.151, ""validation_loss"": 0.1083}",training,2025-03-09T04:00:00Z,2025-03-09T00:00:00Z,2025-03-09T00:00:00Z
3923,17,3923,learning_path,v1.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0096, ""epochs"": 127, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-8"", ""features"": 44, ""hidden_layers"": 3}","{""accuracy"": 0.7231, ""precision"": 0.7337, ""recall"": 0.7871, ""f1_score"": 0.7648, ""training_loss"": 0.1937, ""validation_loss"": 0.3242}",training,2025-03-12T11:00:00Z,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z
3924,17,3924,efficiency_optimization,v1.4,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0071, ""epochs"": 181, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-9"", ""features"": 45, ""hidden_layers"": 4}","{""accuracy"": 0.8159, ""precision"": 0.769, ""recall"": 0.7596, ""f1_score"": 0.7957, ""training_loss"": 0.2288, ""validation_loss"": 0.2811}",training,2025-03-15T16:00:00Z,2025-03-15T00:00:00Z,2025-03-15T00:00:00Z
3925,17,3925,adaptive_training,v2.0,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.01, ""epochs"": 125, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-10"", ""features"": 15, ""hidden_layers"": 5}","{""accuracy"": 0.8062, ""precision"": 0.783, ""recall"": 0.7665, ""f1_score"": 0.8133, ""training_loss"": 0.1129, ""validation_loss"": 0.316}",ready,2025-03-18T10:00:00Z,2025-03-18T00:00:00Z,2025-03-18T00:00:00Z
3926,17,3926,learning_path,v2.1,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0051, ""epochs"": 57, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""1-11"", ""features"": 28, ""hidden_layers"": 5}","{""accuracy"": 0.7706, ""precision"": 0.8471, ""recall"": 0.8584, ""f1_score"": 0.8152, ""training_loss"": 0.0646, ""validation_loss"": 0.2712}",ready,2025-03-21T09:00:00Z,2025-03-21T00:00:00Z,2025-03-21T00:00:00Z
3927,17,3927,learning_path,v2.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0051, ""epochs"": 188, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""2-12"", ""features"": 40, ""hidden_layers"": 3}","{""accuracy"": 0.8821, ""precision"": 0.835, ""recall"": 0.8312, ""f1_score"": 0.8632, ""training_loss"": 0.1983, ""validation_loss"": 0.0859}",ready,2025-03-24T10:00:00Z,2025-03-24T00:00:00Z,2025-03-24T00:00:00Z
3928,17,3928,learning_path,v2.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0012, ""epochs"": 199, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""3-13"", ""features"": 12, ""hidden_layers"": 2}","{""accuracy"": 0.8891, ""precision"": 0.8507, ""recall"": 0.8457, ""f1_score"": 0.8653, ""training_loss"": 0.1848, ""validation_loss"": 0.309}",ready,2025-03-27T14:00:00Z,2025-03-27T00:00:00Z,2025-03-27T00:00:00Z
3929,17,3929,skill_prediction,v2.4,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.005, ""epochs"": 147, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""4-14"", ""features"": 49, ""hidden_layers"": 2}","{""accuracy"": 0.8847, ""precision"": 0.8991, ""recall"": 0.9099, ""f1_score"": 0.9046, ""training_loss"": 0.1461, ""validation_loss"": 0.0864}",ready,2025-03-30T13:00:00Z,2025-03-30T00:00:00Z,2025-03-30T00:00:00Z
3930,17,3930,adaptive_training,v3.0,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0037, ""epochs"": 78, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""5-15"", ""features"": 25, ""hidden_layers"": 3}","{""accuracy"": 0.9201, ""precision"": 0.9147, ""recall"": 0.9378, ""f1_score"": 0.9044, ""training_loss"": 0.0605, ""validation_loss"": 0.3007}",ready,2025-04-02T21:00:00Z,2025-04-02T00:00:00Z,2025-04-02T00:00:00Z
3931,17,3931,efficiency_optimization,v3.1,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0091, ""epochs"": 130, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""6-16"", ""features"": 43, ""hidden_layers"": 4}","{""accuracy"": 0.9491, ""precision"": 0.9212, ""recall"": 0.9392, ""f1_score"": 0.9413, ""training_loss"": 0.1898, ""validation_loss"": 0.1527}",ready,2025-04-05T07:00:00Z,2025-04-05T00:00:00Z,2025-04-05T00:00:00Z
3932,17,3932,skill_prediction,v3.2,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.006, ""epochs"": 199, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""7-17"", ""features"": 49, ""hidden_layers"": 4}","{""accuracy"": 0.9543, ""precision"": 0.9256, ""recall"": 0.9272, ""f1_score"": 0.9122, ""training_loss"": 0.0635, ""validation_loss"": 0.252}",ready,2025-04-08T15:00:00Z,2025-04-08T00:00:00Z,2025-04-08T00:00:00Z
3933,17,3933,performance_forecast,v3.3,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0084, ""epochs"": 179, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""8-18"", ""features"": 34, ""hidden_layers"": 4}","{""accuracy"": 0.9199, ""precision"": 0.9419, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.258, ""validation_loss"": 0.2915}",ready,2025-04-11T06:00:00Z,2025-04-11T00:00:00Z,2025-04-11T00:00:00Z
3934,17,3934,performance_forecast,v3.4,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0067, ""epochs"": 118, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""9-19"", ""features"": 50, ""hidden_layers"": 5}","{""accuracy"": 0.9499, ""precision"": 0.96, ""recall"": 0.9448, ""f1_score"": 0.97, ""training_loss"": 0.0515, ""validation_loss"": 0.097}",ready,2025-04-14T20:00:00Z,2025-04-14T00:00:00Z,2025-04-14T00:00:00Z
3935,17,3935,efficiency_optimization,v4.0,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0069, ""epochs"": 178, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""10-20"", ""features"": 29, ""hidden_layers"": 2}","{""accuracy"": 0.9536, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1673, ""validation_loss"": 0.1741}",ready,2025-04-17T04:00:00Z,2025-04-17T00:00:00Z,2025-04-17T00:00:00Z
3936,17,3936,performance_forecast,v4.1,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0067, ""epochs"": 191, ""batch_size"": 16, ""coefficient_focus"": ""応用力"", ""level_range"": ""11-20"", ""features"": 29, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2569, ""validation_loss"": 0.2888}",ready,2025-04-20T03:00:00Z,2025-04-20T00:00:00Z,2025-04-20T00:00:00Z
3937,17,3937,adaptive_training,v4.2,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0041, ""epochs"": 96, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""12-20"", ""features"": 22, ""hidden_layers"": 2}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.1735, ""validation_loss"": 0.272}",ready,2025-04-23T21:00:00Z,2025-04-23T00:00:00Z,2025-04-23T00:00:00Z
3938,17,3938,learning_path,v4.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0079, ""epochs"": 185, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""13-20"", ""features"": 31, ""hidden_layers"": 3}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2769, ""validation_loss"": 0.1676}",ready,2025-04-26T05:00:00Z,2025-04-26T00:00:00Z,2025-04-26T00:00:00Z
3939,17,3939,performance_forecast,v4.4,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0082, ""epochs"": 121, ""batch_size"": 32, ""coefficient_focus"": ""応用力"", ""level_range"": ""14-20"", ""features"": 12, ""hidden_layers"": 4}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.2552, ""validation_loss"": 0.2954}",ready,2025-04-29T03:00:00Z,2025-04-29T00:00:00Z,2025-04-29T00:00:00Z
3940,17,3940,skill_prediction,v5.0,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0095, ""epochs"": 141, ""batch_size"": 64, ""coefficient_focus"": ""応用力"", ""level_range"": ""15-20"", ""features"": 35, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.96, ""recall"": 0.97, ""f1_score"": 0.97, ""training_loss"": 0.0917, ""validation_loss"": 0.1918}",ready,2025-05-02T07:00:00Z,2025-05-02T00:00:00Z,2025-05-02T00:00:00Z
3941,18,3941,skill_prediction,v1.1,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0073, ""epochs"": 108, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-6"", ""features"": 20, ""hidden_layers"": 2}","{""accuracy"": 0.7382, ""precision"": 0.742, ""recall"": 0.6978, ""f1_score"": 0.6967, ""training_loss"": 0.1293, ""validation_loss"": 0.3047}",training,2025-03-08T20:00:00Z,2025-03-08T00:00:00Z,2025-03-08T00:00:00Z
3942,18,3942,performance_forecast,v1.2,"{""model_type"": ""performance_forecast"", ""learning_rate"": 0.0073, ""epochs"": 115, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-7"", ""features"": 36, ""hidden_layers"": 2}","{""accuracy"": 0.7501, ""precision"": 0.7133, ""recall"": 0.7248, ""f1_score"": 0.7442, ""training_loss"": 0.1953, ""validation_loss"": 0.2371}",training,2025-03-11T12:00:00Z,2025-03-11T00:00:00Z,2025-03-11T00:00:00Z
3943,18,3943,adaptive_training,v1.3,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0075, ""epochs"": 114, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-8"", ""features"": 39, ""hidden_layers"": 5}","{""accuracy"": 0.7987, ""precision"": 0.7862, ""recall"": 0.7613, ""f1_score"": 0.761, ""training_loss"": 0.2704, ""validation_loss"": 0.3381}",training,2025-03-14T19:00:00Z,2025-03-14T00:00:00Z,2025-03-14T00:00:00Z
3944,18,3944,learning_path,v1.4,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0077, ""epochs"": 166, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-9"", ""features"": 11, ""hidden_layers"": 2}","{""accuracy"": 0.7664, ""precision"": 0.7574, ""recall"": 0.7622, ""f1_score"": 0.7856, ""training_loss"": 0.0521, ""validation_loss"": 0.151}",training,2025-03-17T12:00:00Z,2025-03-17T00:00:00Z,2025-03-17T00:00:00Z
3945,18,3945,learning_path,v2.0,"{""model_type"": ""learning_path"", ""learning_rate"": 0.007, ""epochs"": 79, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-10"", ""features"": 21, ""hidden_layers"": 2}","{""accuracy"": 0.7733, ""precision"": 0.7836, ""recall"": 0.821, ""f1_score"": 0.8051, ""training_loss"": 0.2535, ""validation_loss"": 0.3399}",ready,2025-03-20T12:00:00Z,2025-03-20T00:00:00Z,2025-03-20T00:00:00Z
3946,18,3946,efficiency_optimization,v2.1,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0019, ""epochs"": 119, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""1-11"", ""features"": 43, ""hidden_layers"": 2}","{""accuracy"": 0.8142, ""precision"": 0.8472, ""recall"": 0.802, ""f1_score"": 0.8237, ""training_loss"": 0.0622, ""validation_loss"": 0.107}",ready,2025-03-23T21:00:00Z,2025-03-23T00:00:00Z,2025-03-23T00:00:00Z
3947,18,3947,efficiency_optimization,v2.2,"{""model_type"": ""efficiency_optimization"", ""learning_rate"": 0.0057, ""epochs"": 146, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""2-12"", ""features"": 48, ""hidden_layers"": 5}","{""accuracy"": 0.8814, ""precision"": 0.8683, ""recall"": 0.8691, ""f1_score"": 0.814, ""training_loss"": 0.062, ""validation_loss"": 0.2826}",ready,2025-03-26T10:00:00Z,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z
3948,18,3948,learning_path,v2.3,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0027, ""epochs"": 147, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""3-13"", ""features"": 24, ""hidden_layers"": 2}","{""accuracy"": 0.8381, ""precision"": 0.8872, ""recall"": 0.8286, ""f1_score"": 0.8708, ""training_loss"": 0.1562, ""validation_loss"": 0.2764}",ready,2025-03-29T22:00:00Z,2025-03-29T00:00:00Z,2025-03-29T00:00:00Z
3949,18,3949,adaptive_training,v2.4,"{""model_type"": ""adaptive_training"", ""learning_rate"": 0.0095, ""epochs"": 165, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""4-14"", ""features"": 23, ""hidden_layers"": 3}","{""accuracy"": 0.9222, ""precision"": 0.8785, ""recall"": 0.8768, ""f1_score"": 0.8577, ""training_loss"": 0.2884, ""validation_loss"": 0.1074}",ready,2025-04-01T09:00:00Z,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
3950,18,3950,learning_path,v3.0,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0092, ""epochs"": 173, ""batch_size"": 16, ""coefficient_focus"": ""実践力"", ""level_range"": ""5-15"", ""features"": 17, ""hidden_layers"": 4}","{""accuracy"": 0.8567, ""precision"": 0.9255, ""recall"": 0.9181, ""f1_score"": 0.8994, ""training_loss"": 0.0553, ""validation_loss"": 0.1489}",ready,2025-04-04T01:00:00Z,2025-04-04T00:00:00Z,2025-04-04T00:00:00Z
3951,18,3951,skill_prediction,v3.1,"{""model_type"": ""skill_prediction"", ""learning_rate"": 0.0015, ""epochs"": 62, ""batch_size"": 32, ""coefficient_focus"": ""実践力"", ""level_range"": ""6-16"", ""features"": 30, ""hidden_layers"": 4}","{""accuracy"": 0.9673, ""precision"": 0.9245, ""recall"": 0.901, ""f1_score"": 0.9367, ""training_loss"": 0.2586, ""validation_loss"": 0.1713}",ready,2025-04-07T14:00:00Z,2025-04-07T00:00:00Z,2025-04-07T00:00:00Z
3952,18,3952,learning_path,v3.2,"{""model_type"": ""learning_path"", ""learning_rate"": 0.0011, ""epochs"": 65, ""batch_size"": 64, ""coefficient_focus"": ""実践力"", ""level_range"": ""7-17"", ""features"": 29, ""hidden_layers"": 5}","{""accuracy"": 0.98, ""precision"": 0.9475, ""recall"": 0.956, ""f1_score"": 0.9419, ""training_loss"": 0.0616, ""validation_loss"": 0.3053}",ready,2025-04-10T16:00:00Z,2025-04-10T00:00:00Z,2025-04-10T00:00:00Z
